,date,place.name,place.country,periods.tempF,periods.feelslikeF,periods.humidity,Meter,kWh,day,month,year,month_date,season,hypo_temp,hypo_usage
329,2021-11-26,new york,us,46.4,43.62,56,Meter #98271584,41.81,26,11,2021,1126.0,fall,46.4,61.288708789632835
330,2021-11-27,new york,us,37.94,34.33,49,Meter #98271584,47.75,27,11,2021,1127.0,fall,37.94,64.39928256902846
331,2021-11-28,new york,us,42.39,42.39,64,Meter #98271584,48.55,28,11,2021,1128.0,fall,42.39,62.76310605386173
332,2021-11-29,new york,us,42.26,39.89,48,Meter #98271584,54.76,29,11,2021,1129.0,fall,42.26,62.810904468911545
333,2021-11-30,new york,us,38.97,35.28,67,Meter #98271584,58.29,30,11,2021,1130.0,fall,38.97,64.02057204978762
334,2021-12-01,new york,us,48.07,46.86,42,Meter #98271584,61.49,1,12,2021,1201.0,fall,48.07,60.674682996300604
335,2021-12-02,new york,us,55.58,55.58,65,Meter #98271584,53.89,2,12,2021,1202.0,fall,55.58,57.913405326884394
336,2021-12-03,new york,us,46.04,44.26,42,Meter #98271584,60.65,3,12,2021,1203.0,fall,46.04,61.42107363130924
337,2021-12-04,new york,us,45.32,43.69,51,Meter #98271584,56.89,4,12,2021,1204.0,fall,45.32,61.68580331466207
338,2021-12-05,new york,us,46.81,46.81,36,Meter #98271584,67.66,5,12,2021,1205.0,fall,46.81,61.13795994216804
339,2021-12-06,new york,us,57.69,57.69,80,Meter #98271584,57.22,6,12,2021,1206.0,fall,57.69,57.13760028261433
340,2021-12-07,new york,us,41.31,39.72,37,Meter #98271584,59.88,7,12,2021,1207.0,fall,41.31,63.16020057889096
341,2021-12-08,new york,us,42.26,42.26,66,Meter #98271584,59.0,8,12,2021,1208.0,fall,42.26,62.810904468911545
342,2021-12-09,new york,us,39.02,39.02,42,Meter #98271584,62.58,9,12,2021,1209.0,fall,39.02,64.00218804399923
343,2021-12-10,new york,us,49.05,47.97,53,Meter #98271584,55.97,10,12,2021,1210.0,fall,49.05,60.314356482848154
344,2021-12-11,new york,us,59.9,59.9,90,Meter #98271584,54.44,11,12,2021,1211.0,fall,59.9,56.325027226767475
345,2021-12-12,new york,us,45.68,44.11,32,Meter #98271584,58.36,12,12,2021,1212.0,fall,45.68,61.553438472985654
346,2021-12-13,new york,us,48.92,47.83,36,Meter #98271584,61.45,13,12,2021,1213.0,fall,48.92,60.362154897897966
347,2021-12-14,new york,us,49.28,49.28,43,Meter #98271584,64.56,14,12,2021,1214.0,fall,49.28,60.22979005622156
348,2021-12-15,new york,us,51.44,51.44,53,Meter #98271584,67.31,15,12,2021,1215.0,fall,51.44,59.435601006163104
349,2021-12-16,new york,us,58.69,58.69,53,Meter #98271584,55.61,16,12,2021,1216.0,fall,58.69,56.76992016684652
350,2021-12-17,new york,us,58.28,58.28,18,Meter #98271584,56.22,17,12,2021,1217.0,fall,58.28,56.92066901431132
351,2021-12-18,new york,us,41.36,41.36,82,Meter #98271584,59.69,18,12,2021,1218.0,fall,41.36,63.14181657310257
352,2021-12-19,new york,us,38.66,35.18,56,Meter #98271584,69.99,19,12,2021,1219.0,fall,38.66,64.13455288567565
353,2021-12-20,new york,us,33.31,33.31,49,Meter #98271584,70.92,20,12,2021,1220.0,fall,33.31,66.10164150503338
354,2021-12-21,new york,us,39.97,39.97,49,Meter #98271584,62.41,21,12,2021,1221.0,winter,39.97,72.55322849867653
355,2021-12-22,new york,us,45.63,43.1,49,Meter #98271584,63.25,22,12,2021,1222.0,winter,45.63,66.54649205679794
356,2021-12-23,new york,us,34.16,34.16,47,Meter #98271584,64.6,23,12,2021,1223.0,winter,34.16,78.71915406887345
357,2021-12-24,new york,us,37.33,37.33,81,Meter #98271584,58.77,24,12,2021,1224.0,winter,37.33,75.35495715707927
358,2021-12-25,new york,us,44.65,44.65,87,Meter #98271584,59.1,25,12,2021,1225.0,winter,44.65,67.58652769514443
359,2021-12-26,new york,us,47.12,46.03,48,Meter #98271584,54.22,26,12,2021,1226.0,winter,47.12,64.96521338216914
360,2021-12-27,new york,us,37.72,37.72,56,Meter #98271584,55.46,27,12,2021,1227.0,winter,37.72,74.94106542345159
361,2021-12-28,new york,us,44.96,44.96,65,Meter #98271584,53.74,28,12,2021,1228.0,winter,44.96,67.25753682995318
362,2021-12-29,new york,us,43.16,43.16,86,Meter #98271584,53.0,29,12,2021,1229.0,winter,43.16,69.16780636977325
363,2021-12-30,new york,us,47.71,47.71,85,Meter #98271584,52.66,30,12,2021,1230.0,winter,47.71,64.33906947745035
364,2021-12-31,new york,us,51.98,51.98,83,Meter #98271584,55.8,31,12,2021,1231.0,winter,51.98,59.80748562465503
365,2022-01-01,new york,us,53.78,53.78,92,Meter #98271584,61.86,1,1,2022,101.0,winter,53.78,57.89721608483498
366,2022-01-02,new york,us,56.12,56.12,87,Meter #98271584,65.84,2,1,2022,102.0,winter,56.12,55.41386568306893
367,2022-01-03,new york,us,30.51,26.67,41,Meter #98271584,64.26,3,1,2022,103.0,winter,30.51,82.59275619128631
368,2022-01-04,new york,us,31.75,28.88,41,Meter #98271584,75.65,4,1,2022,104.0,winter,31.75,81.2767927305214
369,2022-01-05,new york,us,41.18,38.93,90,Meter #98271584,66.0,5,1,2022,105.0,winter,41.18,71.26910286357528
370,2022-01-06,new york,us,37.17,32.68,38,Meter #98271584,65.7,6,1,2022,106.0,winter,37.17,75.52475889395215
371,2022-01-07,new york,us,34.34,30.74,57,Meter #98271584,71.04,7,1,2022,107.0,winter,34.34,78.52812711489145
372,2022-01-08,new york,us,26.62,26.62,42,Meter #98271584,77.8,8,1,2022,108.0,winter,26.62,86.72106091900852
373,2022-01-09,new york,us,39.43,35.36,66,Meter #98271584,66.82,9,1,2022,109.0,winter,39.43,73.12630936062254
374,2022-01-10,new york,us,28.76,24.66,35,Meter #98271584,75.23,10,1,2022,110.0,winter,28.76,84.44996268833357
375,2022-01-11,new york,us,16.65,11.23,35,Meter #98271584,91.28,11,1,2022,111.0,winter,16.65,97.30183164790064
376,2022-01-12,new york,us,35.6,31.33,49,Meter #98271584,72.54,12,1,2022,112.0,winter,35.6,77.19093843701742
377,2022-01-13,new york,us,43.16,43.16,50,Meter #98271584,64.83,13,1,2022,113.0,winter,43.16,69.16780636977325
378,2022-01-14,new york,us,42.08,39.17,59,Meter #98271584,59.17,14,1,2022,114.0,winter,42.08,70.31396809366527
379,2022-01-15,new york,us,15.62,15.62,34,Meter #98271584,94.04,15,1,2022,115.0,winter,15.62,98.39493032901989
380,2022-01-16,new york,us,22.51,22.51,61,Meter #98271584,81.69,16,1,2022,116.0,winter,22.51,91.08284303493095
381,2022-01-17,new york,us,38.3,34.5,75,Meter #98271584,60.72,17,1,2022,117.0,winter,38.3,74.32553412728736
382,2022-01-18,new york,us,35.96,32.02,37,Meter #98271584,65.99,18,1,2022,118.0,winter,35.96,76.80888452905342
383,2022-01-19,new york,us,42.91,40.64,50,Meter #98271584,67.52,19,1,2022,119.0,winter,42.91,69.43312158363713
384,2022-01-20,new york,us,33.26,30.6,82,Meter #98271584,71.15,20,1,2022,120.0,winter,33.26,79.67428883878347
385,2022-01-21,new york,us,17.76,11.57,43,Meter #98271584,90.79,21,1,2022,121.0,winter,17.76,96.12383209834495
386,2022-01-22,new york,us,24.8,24.8,54,Meter #98271584,89.42,22,1,2022,122.0,winter,24.8,88.65255567593766
387,2022-01-23,new york,us,34.32,31.05,40,Meter #98271584,78.44,23,1,2022,123.0,winter,34.32,78.54935233200055
388,2022-01-24,new york,us,29.77,29.77,55,Meter #98271584,74.29,24,1,2022,124.0,winter,29.77,83.37808922432345
389,2022-01-25,new york,us,40.26,40.26,56,Meter #98271584,70.99,25,1,2022,125.0,winter,40.26,72.24546285059441
390,2022-01-26,new york,us,25.34,20.73,31,Meter #98271584,86.28,26,1,2022,126.0,winter,25.34,88.07947481399165
391,2022-01-27,new york,us,28.94,23.51,47,Meter #98271584,86.15,27,1,2022,127.0,winter,28.94,84.25893573435157
392,2022-01-28,new york,us,32.47,32.47,81,Meter #98271584,70.53,28,1,2022,128.0,winter,32.47,80.51268491459338
393,2022-01-29,new york,us,17.19,9.01,87,Meter #98271584,96.72,29,1,2022,129.0,winter,17.19,96.72875078595463
394,2022-01-30,new york,us,20.46,16.08,46,Meter #98271584,107.42,30,1,2022,130.0,winter,20.46,93.25842778861488
395,2022-01-31,new york,us,28.89,28.89,48,Meter #98271584,87.32,31,1,2022,131.0,winter,28.89,84.31199877712436
396,2022-02-01,new york,us,32.18,32.18,55,Meter #98271584,83.65,1,2,2022,201.0,winter,32.18,80.82045056267549
397,2022-02-02,new york,us,43.57,43.57,74,Meter #98271584,71.98,2,2,2022,202.0,winter,43.57,68.73268941903645
398,2022-02-03,new york,us,46.71,46.71,91,Meter #98271584,62.17,3,2,2022,203.0,winter,46.71,65.40033033290592
399,2022-02-04,new york,us,35.17,35.17,88,Meter #98271584,64.56,4,2,2022,204.0,winter,35.17,77.64728060486331
400,2022-02-05,new york,us,26.96,20.88,49,Meter #98271584,90.81,5,2,2022,205.0,winter,26.96,86.36023222815362
401,2022-02-06,new york,us,26.6,23.04,46,Meter #98271584,93.29,6,2,2022,206.0,winter,26.6,86.74228613611763
402,2022-02-07,new york,us,36.32,36.32,90,Meter #98271584,67.21,7,2,2022,207.0,winter,36.32,76.4268306210894
403,2022-02-08,new york,us,44.06,41.26,47,Meter #98271584,73.1,8,2,2022,208.0,winter,44.06,68.21267159986321
404,2022-02-09,new york,us,39.49,36.99,45,Meter #98271584,75.82,9,2,2022,209.0,winter,39.49,73.0626337092952
405,2022-02-10,new york,us,49.41,46.85,45,Meter #98271584,68.5,10,2,2022,210.0,winter,49.41,62.53492602317587
406,2022-02-11,new york,us,52.88,52.88,32,Meter #98271584,62.23,11,2,2022,211.0,winter,52.88,58.852350854745
407,2022-02-12,new york,us,55.99,55.99,40,Meter #98271584,56.03,12,2,2022,212.0,winter,55.99,55.551829594278146
408,2022-02-13,new york,us,33.08,33.08,87,Meter #98271584,61.64,13,2,2022,213.0,winter,33.08,79.86531579276547
409,2022-02-14,new york,us,21.92,15.99,38,Meter #98271584,97.01,14,2,2022,214.0,winter,21.92,91.70898693964973
410,2022-02-15,new york,us,27.07,27.07,34,Meter #98271584,95.0,15,2,2022,215.0,winter,27.07,86.2434935340535
411,2022-02-16,new york,us,40.64,37.25,56,Meter #98271584,72.66,16,2,2022,216.0,winter,40.64,71.8421837255213
412,2022-02-17,new york,us,60.37,60.37,58,Meter #98271584,58.53,17,2,2022,217.0,winter,60.37,50.90350704738272
413,2022-02-18,new york,us,39.74,35.11,46,Meter #98271584,59.06,18,2,2022,218.0,winter,39.74,72.79731849543131
414,2022-02-19,new york,us,38.55,34.79,44,Meter #98271584,84.39,19,2,2022,219.0,winter,38.55,74.06021891342345
415,2022-02-20,new york,us,30.85,26.37,37,Meter #98271584,81.82,20,2,2022,220.0,winter,30.85,82.23192750043142
416,2022-02-21,new york,us,45.32,45.32,44,Meter #98271584,69.52,21,2,2022,221.0,winter,45.32,66.87548292198917
417,2022-02-22,new york,us,52.23,52.23,73,Meter #98271584,56.78,22,2,2022,222.0,winter,52.23,59.54217041079113
418,2022-02-23,new york,us,63.03,63.03,71,Meter #98271584,57.19,23,2,2022,223.0,winter,63.03,48.080553171870875
419,2022-02-24,new york,us,32.36,32.36,39,Meter #98271584,60.52,24,2,2022,224.0,winter,32.36,80.62942360869349
420,2022-02-25,new york,us,34.59,34.59,86,Meter #98271584,70.5,25,2,2022,225.0,winter,34.59,78.26281190102755
421,2022-02-26,new york,us,31.3,31.3,42,Meter #98271584,77.07,26,2,2022,226.0,winter,31.3,81.7543601154764
422,2022-02-27,new york,us,39.31,34.4,34,Meter #98271584,69.43,27,2,2022,227.0,winter,39.31,73.2536606632772
423,2022-02-28,new york,us,30.74,30.74,26,Meter #98271584,67.83,28,2,2022,228.0,winter,30.74,82.34866619453153
424,2022-03-01,new york,us,42.08,38.94,53,Meter #98271584,62.89,1,3,2022,301.0,winter,42.08,70.31396809366527
425,2022-03-02,new york,us,45.93,45.93,44,Meter #98271584,59.87,2,3,2022,302.0,winter,45.93,66.22811380016128
426,2022-03-03,new york,us,39.02,36.45,35,Meter #98271584,62.2,3,3,2022,303.0,winter,39.02,73.56142631135933
427,2022-03-04,new york,us,30.99,27.23,35,Meter #98271584,76.72,4,3,2022,304.0,winter,30.99,82.08335098066763
428,2022-03-05,new york,us,41.79,39.09,35,Meter #98271584,70.33,5,3,2022,305.0,winter,41.79,70.62173374174738
429,2022-03-06,new york,us,54.68,54.68,87,Meter #98271584,56.45,6,3,2022,306.0,winter,54.68,56.94208131492496
430,2022-03-07,new york,us,69.98,69.98,55,Meter #98271584,52.53,7,3,2022,307.0,winter,69.98,40.70479022645459
431,2022-03-08,new york,us,44.11,42.04,34,Meter #98271584,59.56,8,3,2022,308.0,winter,44.11,68.15960855709044
432,2022-03-09,new york,us,35.96,33.28,91,Meter #98271584,65.77,9,3,2022,309.0,winter,35.96,76.80888452905342
433,2022-03-10,new york,us,43.52,43.52,66,Meter #98271584,57.71,10,3,2022,310.0,winter,43.52,68.78575246180922
434,2022-03-11,new york,us,49.35,48.85,48,Meter #98271584,59.34,11,3,2022,311.0,winter,49.35,62.59860167450319
435,2022-03-12,new york,us,32.79,27.5,92,Meter #98271584,70.9,12,3,2022,312.0,winter,32.79,80.1730814408476
436,2022-03-13,new york,us,28.99,23.0,42,Meter #98271584,7.44,13,3,2022,313.0,winter,28.99,84.2058726915788
437,2022-03-14,new york,us,47.59,45.4,38,Meter #98271584,60.33,14,3,2022,314.0,winter,47.59,64.46642078010501
438,2022-03-15,new york,us,55.51,55.51,41,Meter #98271584,54.43,15,3,2022,315.0,winter,55.51,56.061234804896834
439,2022-03-16,new york,us,58.77,58.77,48,Meter #98271584,56.63,16,3,2022,316.0,winter,58.77,52.60152441611164
440,2022-03-17,new york,us,50.05,50.05,90,Meter #98271584,52.83,17,3,2022,317.0,winter,50.05,61.8557190756843
441,2022-03-18,new york,us,60.17,60.17,72,Meter #98271584,59.29,18,3,2022,318.0,winter,60.17,51.115759218473826
442,2022-03-19,new york,us,61.34,61.34,73,Meter #98271584,57.24,19,3,2022,319.0,winter,61.34,49.8740840175908
443,2022-03-20,new york,us,56.79,56.79,50,Meter #98271584,58.7,20,3,2022,320.0,winter,56.79,54.70282090991369
444,2022-03-21,new york,us,53.19,53.19,34,Meter #98271584,53.35,21,3,2022,321.0,spring,53.19,49.90346939750088
445,2022-03-22,new york,us,50.13,50.13,23,Meter #98271584,51.39,22,3,2022,322.0,spring,50.13,49.22752812099498
446,2022-03-23,new york,us,45.86,45.86,34,Meter #98271584,55.71,23,3,2022,323.0,spring,45.86,48.28430287567467
447,2022-03-24,new york,us,42.98,41.0,92,Meter #98271584,50.1,24,3,2022,324.0,spring,42.98,47.648122850727944
448,2022-03-25,new york,us,55.27,55.27,60,Meter #98271584,47.25,25,3,2022,325.0,spring,55.27,50.36293274885129
449,2022-03-26,new york,us,47.48,45.7,68,Meter #98271584,47.45,26,3,2022,326.0,spring,47.48,48.642154139707195
450,2022-03-27,new york,us,42.19,38.63,48,Meter #98271584,53.28,27,3,2022,327.0,spring,42.19,47.47361513555158
451,2022-03-28,new york,us,30.69,25.27,25,Meter #98271584,77.67,28,3,2022,328.0,spring,30.69,44.933312952604595
452,2022-03-29,new york,us,33.44,29.38,36,Meter #98271584,73.51,29,3,2022,329.0,spring,33.44,45.54077651809192
453,2022-03-30,new york,us,41.23,39.64,31,Meter #98271584,58.01,30,3,2022,330.0,spring,41.23,47.26155512723601
454,2022-03-31,new york,us,64.4,64.4,72,Meter #98271584,48.68,31,3,2022,331.0,spring,64.4,52.379711786269205
455,2022-04-01,new york,us,53.78,53.78,50,Meter #98271584,50.86,1,4,2022,401.0,spring,53.78,50.033797944278156
456,2022-04-02,new york,us,45.07,43.99,38,Meter #98271584,50.99,2,4,2022,402.0,spring,45.07,48.10979516049831
457,2022-04-03,new york,us,45.5,43.9,77,Meter #98271584,54.86,3,4,2022,403.0,spring,45.5,48.20478037255633
458,2022-04-04,new york,us,49.28,48.49,40,Meter #98271584,53.51,4,4,2022,404.0,spring,49.28,49.0397666552989
459,2022-04-05,new york,us,53.35,53.35,37,Meter #98271584,52.28,5,4,2022,405.0,spring,53.35,49.93881273222014
460,2022-04-06,new york,us,49.84,48.44,88,Meter #98271584,65.36,6,4,2022,406.0,spring,49.84,49.16346832681632
461,2022-04-07,new york,us,48.43,46.81,89,Meter #98271584,61.71,7,4,2022,407.0,spring,48.43,48.85200518960282
462,2022-04-08,new york,us,56.75,56.75,53,Meter #98271584,49.78,8,4,2022,408.0,spring,56.75,50.689858595004466
463,2022-04-09,new york,us,49.55,46.44,69,Meter #98271584,49.1,9,4,2022,409.0,spring,49.55,49.09940853263765
464,2022-04-10,new york,us,47.39,45.17,40,Meter #98271584,59.13,10,4,2022,410.0,spring,47.39,48.62227351392761
465,2022-04-11,new york,us,51.89,51.89,36,Meter #98271584,50.06,11,4,2022,411.0,spring,51.89,49.61630480290687
466,2022-04-12,new york,us,60.35,60.35,66,Meter #98271584,48.2,12,4,2022,412.0,spring,60.35,51.48508362618787
467,2022-04-13,new york,us,67.26,67.26,48,Meter #98271584,50.5,13,4,2022,413.0,spring,67.26,53.01147389437602
468,2022-04-14,new york,us,79.32,79.32,44,Meter #98271584,40.48,14,4,2022,414.0,spring,79.32,55.67547774884042
469,2022-04-15,new york,us,62.71,62.71,15,Meter #98271584,46.34,15,4,2022,415.0,spring,62.71,52.00639781329699
470,2022-04-16,new york,us,64.67,64.67,38,Meter #98271584,55.38,16,4,2022,416.0,spring,64.67,52.43935366360796
471,2022-04-17,new york,us,48.45,46.83,34,Meter #98271584,52.82,17,4,2022,417.0,spring,48.45,48.856423106442726
472,2022-04-18,new york,us,53.19,53.19,32,Meter #98271584,54.0,18,4,2022,418.0,spring,53.19,49.90346939750088
473,2022-04-19,new york,us,45.37,41.54,54,Meter #98271584,51.76,19,4,2022,419.0,spring,45.37,48.176063913096925
474,2022-04-20,new york,us,52.41,52.41,32,Meter #98271584,54.04,20,4,2022,420.0,spring,52.41,49.73117064074447
475,2022-04-21,new york,us,57.07,57.07,39,Meter #98271584,47.14,21,4,2022,421.0,spring,57.07,50.76054526444299
476,2022-04-22,new york,us,64.67,64.67,29,Meter #98271584,47.39,22,4,2022,422.0,spring,64.67,52.43935366360796
477,2022-04-23,new york,us,58.23,58.23,35,Meter #98271584,50.69,23,4,2022,423.0,spring,58.23,51.01678444115764
478,2022-04-24,new york,us,60.28,60.28,35,Meter #98271584,53.59,24,4,2022,424.0,spring,60.28,51.46962091724819
479,2022-04-25,new york,us,58.08,58.08,21,Meter #98271584,49.08,25,4,2022,425.0,spring,58.08,50.98365006485834
480,2022-04-26,new york,us,55.31,55.31,81,Meter #98271584,46.67,26,4,2022,426.0,spring,55.31,50.371768582531104
481,2022-04-27,new york,us,53.53,53.53,34,Meter #98271584,49.92,27,4,2022,427.0,spring,53.53,49.97857398377931
482,2022-04-28,new york,us,49.3,44.78,27,Meter #98271584,50.83,28,4,2022,428.0,spring,49.3,49.0441845721388
483,2022-04-29,new york,us,56.17,56.17,13,Meter #98271584,58.52,29,4,2022,429.0,spring,56.17,50.561739006647144
484,2022-04-30,new york,us,60.42,60.42,19,Meter #98271584,68.2,30,4,2022,430.0,spring,60.42,51.50054633512755
485,2022-05-01,new york,us,60.54,60.54,39,Meter #98271584,100.79,1,5,2022,501.0,spring,60.54,51.527053836167
486,2022-05-02,new york,us,55.85,55.85,93,Meter #98271584,57.32,2,5,2022,502.0,spring,55.85,50.491052337208615
487,2022-05-03,new york,us,62.31,62.31,62,Meter #98271584,63.42,3,5,2022,503.0,spring,62.31,51.91803947649883
488,2022-05-04,new york,us,55.11,55.11,88,Meter #98271584,64.64,4,5,2022,504.0,spring,55.11,50.32758941413203
489,2022-05-05,new york,us,66.34,66.34,48,Meter #98271584,52.07,5,5,2022,505.0,spring,66.34,52.80824971974026
490,2022-05-06,new york,us,59.63,59.63,84,Meter #98271584,49.19,6,5,2022,506.0,spring,59.63,51.32603861995119
491,2022-05-07,new york,us,48.42,46.0,91,Meter #98271584,51.74,7,5,2022,507.0,spring,48.42,48.849796231182864
492,2022-05-08,new york,us,53.69,53.69,43,Meter #98271584,51.62,8,5,2022,508.0,spring,53.69,50.01391731849857
493,2022-05-09,new york,us,61.97,61.97,22,Meter #98271584,50.57,9,5,2022,509.0,spring,61.97,51.842934890220405
494,2022-05-10,new york,us,67.12,67.12,23,Meter #98271584,47.18,10,5,2022,510.0,spring,67.12,52.980548476496665
495,2022-05-11,new york,us,64.35,64.35,40,Meter #98271584,46.52,11,5,2022,511.0,spring,64.35,52.36866699416943
496,2022-05-12,new york,us,67.44,67.44,69,Meter #98271584,49.01,12,5,2022,512.0,spring,67.44,53.05123514593519
497,2022-05-13,new york,us,64.29,64.29,85,Meter #98271584,45.32,13,5,2022,513.0,spring,64.29,52.35541324364971
498,2022-05-14,new york,us,66.99,66.99,84,Meter #98271584,45.28,14,5,2022,514.0,spring,66.99,52.95183201703726
499,2022-05-15,new york,us,68.7,68.7,83,Meter #98271584,46.56,15,5,2022,515.0,spring,68.7,53.32956390684938
500,2022-05-16,new york,us,73.11,73.11,73,Meter #98271584,46.11,16,5,2022,516.0,spring,73.11,54.30371457004905
501,2022-05-17,new york,us,71.94,71.94,38,Meter #98271584,53.64,17,5,2022,517.0,spring,71.94,54.045266434914446
502,2022-05-18,new york,us,65.25,65.25,36,Meter #98271584,51.72,18,5,2022,518.0,spring,65.25,52.56747325196528
503,2022-05-19,new york,us,56.71,56.71,86,Meter #98271584,49.69,19,5,2022,519.0,spring,56.71,50.68102276132465
504,2022-05-20,new york,us,70.27,70.27,66,Meter #98271584,48.95,20,5,2022,520.0,spring,70.27,53.67637037878214
505,2022-05-21,new york,us,80.62,83.34,66,Meter #98271584,109.12,21,5,2022,521.0,spring,80.62,55.96264234343444
506,2022-05-22,new york,us,83.86,85.12,51,Meter #98271584,88.97,22,5,2022,522.0,spring,83.86,56.6783448714995
507,2022-05-23,new york,us,69.55,69.55,36,Meter #98271584,51.33,23,5,2022,523.0,spring,69.55,53.517325372545464
508,2022-05-24,new york,us,65.08,65.08,58,Meter #98271584,51.77,24,5,2022,524.0,spring,65.08,52.52992095882607
509,2022-05-25,new york,us,63.34,63.34,60,Meter #98271584,47.86,25,5,2022,525.0,spring,63.34,52.14556219375409
510,2022-05-26,new york,us,65.57,65.57,63,Meter #98271584,47.88,26,5,2022,526.0,spring,65.57,52.63815992140381
511,2022-05-27,new york,us,75.85,75.85,69,Meter #98271584,51.75,27,5,2022,527.0,spring,75.85,54.90896917711642
512,2022-05-28,new york,us,73.33,73.33,73,Meter #98271584,78.86,28,5,2022,528.0,spring,73.33,54.352311655288034
513,2022-05-29,new york,us,71.02,71.02,55,Meter #98271584,88.21,29,5,2022,529.0,spring,71.02,53.84204226027869
514,2022-05-30,new york,us,79.86,79.86,52,Meter #98271584,61.36,30,5,2022,530.0,spring,79.86,55.79476150351793
515,2022-05-31,new york,us,91.15,91.23,37,Meter #98271584,73.55,31,5,2022,531.0,spring,91.15,58.288675559645895
516,2022-06-01,new york,us,71.29,71.29,62,Meter #98271584,50.31,1,6,2022,601.0,spring,71.29,53.901684137617444
517,2022-06-02,new york,us,73.87,73.87,75,Meter #98271584,46.62,2,6,2022,602.0,spring,73.87,54.471595409965545
518,2022-06-03,new york,us,68.5,68.5,82,Meter #98271584,52.1,3,6,2022,603.0,spring,68.5,53.285384738450304
519,2022-06-04,new york,us,74.95,74.95,41,Meter #98271584,48.43,4,6,2022,604.0,spring,74.95,54.71016291932057
520,2022-06-05,new york,us,72.39,72.39,31,Meter #98271584,48.93,5,6,2022,605.0,spring,72.39,54.14466956381237
521,2022-06-06,new york,us,75.9,75.9,33,Meter #98271584,52.31,6,6,2022,606.0,spring,75.9,54.92001396921619
522,2022-06-07,new york,us,75.63,75.63,59,Meter #98271584,47.11,7,6,2022,607.0,spring,75.63,54.86037209187744
523,2022-06-08,new york,us,79.21,79.21,54,Meter #98271584,66.46,8,6,2022,608.0,spring,79.21,55.65117920622093
524,2022-06-09,new york,us,79.75,79.75,54,Meter #98271584,60.06,9,6,2022,609.0,spring,79.75,55.77046296089844
525,2022-06-10,new york,us,73.83,73.83,40,Meter #98271584,47.04,10,6,2022,610.0,spring,73.83,54.462759576285734
526,2022-06-11,new york,us,73.81,73.81,49,Meter #98271584,42.89,11,6,2022,611.0,spring,73.81,54.45834165944582
527,2022-06-12,new york,us,66.36,66.36,88,Meter #98271584,41.36,12,6,2022,612.0,spring,66.36,52.812667636580166
528,2022-06-13,new york,us,80.01,82.34,65,Meter #98271584,51.57,13,6,2022,613.0,spring,80.01,55.82789587981725
529,2022-06-14,new york,us,74.37,74.37,49,Meter #98271584,48.16,14,6,2022,614.0,spring,74.37,54.582043330963245
530,2022-06-15,new york,us,74.77,74.77,56,Meter #98271584,53.03,15,6,2022,615.0,spring,74.77,54.670401667761396
531,2022-06-16,new york,us,69.55,69.55,75,Meter #98271584,44.82,16,6,2022,616.0,spring,69.55,53.517325372545464
532,2022-06-17,new york,us,83.86,87.11,59,Meter #98271584,45.64,17,6,2022,617.0,spring,83.86,56.6783448714995
533,2022-06-18,new york,us,66.52,66.52,48,Meter #98271584,44.44,18,6,2022,618.0,spring,66.52,52.84801097129943
534,2022-06-19,new york,us,66.2,66.2,36,Meter #98271584,53.88,19,6,2022,619.0,spring,66.2,52.77732430186091
535,2022-06-20,new york,us,74.55,74.55,33,Meter #98271584,68.17,20,6,2022,620.0,spring,74.55,54.621804582522415
536,2022-06-21,new york,us,73.8,73.8,50,Meter #98271584,44.4,21,6,2022,621.0,summer,73.8,64.89415495771034
537,2022-06-22,new york,us,66.25,66.25,79,Meter #98271584,49.83,22,6,2022,622.0,summer,66.25,65.83308211512238
538,2022-06-23,new york,us,72.28,72.28,58,Meter #98271584,42.44,23,6,2022,623.0,summer,72.28,65.08318400132177
539,2022-06-24,new york,us,73.49,73.49,67,Meter #98271584,46.65,24,6,2022,624.0,summer,73.49,64.93270693371004
540,2022-06-25,new york,us,87.94,87.94,36,Meter #98271584,69.43,25,6,2022,625.0,summer,87.94,63.13568740727242
541,2022-06-26,new york,us,84.54,86.15,51,Meter #98271584,56.99,26,6,2022,626.0,summer,84.54,63.55851553114009
542,2022-06-27,new york,us,76.87,76.87,76,Meter #98271584,55.84,27,6,2022,627.0,summer,76.87,64.51236603410041
543,2022-06-28,new york,us,75.96,75.96,41,Meter #98271584,54.6,28,6,2022,628.0,summer,75.96,64.62553473784146
544,2022-06-29,new york,us,83.46,83.46,35,Meter #98271584,64.98,29,6,2022,629.0,summer,83.46,63.692825641074535
545,2022-06-30,new york,us,85.1,85.1,36,Meter #98271584,54.43,30,6,2022,630.0,summer,85.1,63.48887325191483
546,2022-07-01,new york,us,85.01,89.56,61,Meter #98271584,57.81,1,7,2022,701.0,summer,85.01,63.50006576107603
547,2022-07-02,new york,us,84.34,87.01,56,Meter #98271584,59.95,2,7,2022,702.0,summer,84.34,63.583387773720546
548,2022-07-03,new york,us,82.83,82.83,39,Meter #98271584,56.87,3,7,2022,703.0,summer,82.83,63.771173205202956
549,2022-07-04,new york,us,83.48,83.48,30,Meter #98271584,51.31,4,7,2022,704.0,summer,83.48,63.69033841681649
550,2022-07-05,new york,us,84.76,84.76,43,Meter #98271584,52.05,5,7,2022,705.0,summer,84.76,63.5311560643016
551,2022-07-06,new york,us,83.68,84.37,48,Meter #98271584,56.04,6,7,2022,706.0,summer,83.68,63.66546617423603
552,2022-07-07,new york,us,79.95,79.95,49,Meter #98271584,53.8,7,7,2022,707.0,summer,79.95,64.12933349836145
